npi_number,organization_name,last_updated_nppes,facility_name,address,city,state,postal_code,phone,taxonomy_code,last_updated,facility_setting,facility_description,years_in_operation,medication_assisted_treatment,offers_private_rooms,facebook_url,youtube_url,instagram_url,twitter_url,linkedin_url,ogdescription,robots_string,official_screenshot,markdown_content,firecrawl_metadata,screenshot_urls,extraction_date,data_source_url,service_areas,donation_info,key_features,processing_status,extraction_completed,created_at,updated_at
1942066493,JTC BEHAVIORAL HEALTH SERVICES,2024-02-22 00:00:00,,8700 CENTRAL AVE STE 300,HYATTSVILLE,MD,207854853,2408387068,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942068580,VICIT LLC,2024-03-08 00:00:00,,4430 W ST KATERI DR,LAVEEN,AZ,853396238,8586038388,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942071642,GRANDVIEW VILLAS RECOVERY CENTER LLC,2024-01-16 00:00:00,,4550 GABLE DR,ENCINO,CA,913164354,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942086251,SONORAN DETOX LLC,2023-09-01 00:00:00,,15029 N THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,852602223,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942086269,SONORAN BEHAVIORAL HEALTH TREATMENT LLC,2023-09-01 00:00:00,,15029 N THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,852602223,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942090469,BRIDGEWAY WELLNESS,2025-05-08 00:00:00,,603 EPPES ST,HOPEWELL,VA,238602418,8043063705,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942097951,PALM SPRING BEHAVIORAL HEALTHCARE CENTER,2025-04-22 00:00:00,,660 S DESERT VIEW DR,PALM SPRINGS,CA,922641014,7147247988,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942220868,RESIDENCE XII,2008-07-28 00:00:00,,12029 113TH AVE NE,KIRKLAND,WA,980346901,4258238844,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942268602,BEHAVIORAL CONNECTIONS OF WOOD COUNTY INC.,2020-08-22 00:00:00,,PO BOX 29,BOWLING GREEN,OH,434020029,4193525387,251B00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942270558,ADVANTAGE BEHAVIORAL HEALTH SYSTEMS,2008-02-12 00:00:00,,250 NORTH AVE,ATHENS,GA,306012244,7065429700,261QD1600X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942281423,CHRYSALIS HOUSE INC,2020-08-22 00:00:00,,1570 CROWNSVILLE RD,CROWNSVILLE,MD,210322306,4109746829,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942288519,WELLS HOUSE INC,2024-11-27 00:00:00,,330 FREDERICK ST,HAGERSTOWN,MD,217406112,3017397748,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942340328,"DAYTOP VILLAGE OF NEW JERSEY, INC.",2022-07-21 00:00:00,,PO BOX 310,MENDHAM,NJ,07945,8622609460,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942360490,ALLEGANY COUNTY HEALTH DEPARTMENT,2013-08-06 00:00:00,,PO BOX 1745,CUMBERLAND,MD,215011745,3017595000,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942363072,CHOICES RECOVERY CENTER INC.,2020-08-22 00:00:00,,606 N US HIGHWAY 1,FORT PIERCE,FL,349503096,7724605053,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942364062,"THE TRANSITION HOUSE, INC.",2025-02-18 00:00:00,,3800 5TH ST,SAINT CLOUD,FL,347692024,4078925700,251B00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942382619,"COMPLETION HOUSE, INC. DBA TURNING POINT RECOVERY CENTERS",2020-08-22 00:00:00,,534 FRANKLIN RD,PONTIAC,MI,483412527,2483380702,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942434725,"SAN ANTONIO LIFETIME RECOVERY, INC.",2011-10-12 00:00:00,,10290 SOUTHTON RD,SAN ANTONIO,TX,782234835,2106330201,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942437264,OUR DAILY LIVING,2009-06-12 00:00:00,,102 E MURRAY AVE,DURHAM,NC,277043242,9197245297,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942503636,TRUELOVE'S IN-HOME HEALTH CARE,2025-03-25 00:00:00,,2107 LOTHRIC WAY STE 2,MURFREESBORO,TN,371294574,9017297081,291U00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942506514,"MINSEC COMPANIES, LLC",2011-01-31 00:00:00,,101 N PROVIDENCE RD,WALLINGFORD,PA,190866107,6108929167,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942512470,Unknown,2010-07-13 00:00:00,,77 WARREN ST,BRIGHTON,MA,021353601,6172541271,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942513346,"M & M COMMUNITY SERVICES, LLC",2010-07-14 00:00:00,,3231 WALTERS LN,FORESTVILLE,MD,207473120,3012577291,177F00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942521430,HOUSE OF HOPE,2010-06-18 00:00:00,,857 E 200 S,SALT LAKE CITY,UT,841022317,8014873276,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942522818,"PERSONALIZED NURSING LIGHT HOUSE, INC.",2014-02-11 00:00:00,,575 S MAIN ST,PLYMOUTH,MI,481701778,7344517800,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942541180,F & L MEDICAL,2013-09-11 00:00:00,,3450 NORTHLAKE BLVD,PALM BEACH GARDENS,FL,334031707,8558742354,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942545199,SURE HAVEN INC.,2018-12-28 00:00:00,,2900 BRISTOL ST,COSTA MESA,CA,926265981,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942552013,CORNHUSKER PLACE,2012-10-12 00:00:00,,910 GROVELAND ST,LINCOLN,NE,685212653,2535070642,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942561576,"PREFERRED FAMILY HEALTHCARE, INC.",2022-07-29 00:00:00,,1601 OLD SOUTH RIVER RD,SAINT CHARLES,MO,633034120,6362241210,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942570791,MAYO CLINIC HEALTH SYSTEM-SOUTHEAST MINNESOTA REGION,2021-03-23 00:00:00,,408 W FOUNTAIN ST,ALBERT LEA,MN,560072437,5073776411,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942596275,"SYMMETRY CARE, INC.",2021-11-16 00:00:00,,348 W ADAMS ST,BURNS,OR,977201710,5415738376,101Y00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942600846,RENASSAINCE RANCH OUTPATIENT,2014-09-11 00:00:00,,9160 S 300 W,SANDY,UT,840702655,8014507893,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942602404,Unknown,2018-02-28 00:00:00,,4930 ENTERPRISE DR NW,WARREN,OH,444818706,3307870955,101YA0400X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942607775,"SHREYA HEALTH OF UTAH, INC",2015-11-05 00:00:00,,PO BOX 5915,SAN CLEMENTE,CA,926745915,9492765553,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942619473,"ACCESS HOUSING, INC. DC",2014-08-08 00:00:00,,"820 CHESAPEAKE STREET, SE",WASHINGTON,DC,20032,2025618387,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942623061,DESTINATIONS TO RECOVERY LLC,2016-03-04 00:00:00,,21051 WARNER CENTER LANE,WOODLAND HILLS,CA,913676592,8187372221,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942624606,ANGELA MCMAHON,2014-02-14 00:00:00,,1043 S SUNSHINE AVE APT 14,EL CAJON,CA,92020,6198717345,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942631379,Unknown,2013-12-11 00:00:00,,455 NE 5TH AVE,DELRAY BEACH,FL,334835658,5612741600,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942639901,Unknown,2013-11-09 00:00:00,,4723 SE SUNNYMEADE DR,LAWTON,OK,735016427,5803410928,171M00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942646328,SHERWOOD HILLS RECOVERY RESORT,2013-05-13 00:00:00,,PO BOX 311,WELLSVILLE,UT,843390311,8015983417,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942650841,Unknown,2016-06-21 00:00:00,,595 LINCOLNWOOD CIR,LEMOORE,CA,932453370,5623347843,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942651310,AUGUSTINE HALL TRANSITIONAL LIVING CENTER,2016-06-28 00:00:00,,1455 S PRESTON ST,LOUISVILLE,KY,402082717,5025879737,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942653464,HOGAR CREA INTERNATIONAL OF PA,2016-07-20 00:00:00,,1920 E MARKET ST,BETHLEHEM,PA,180177004,6106940700,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942660824,"NORTHPOINTE COUNCIL, INC.",2016-03-04 00:00:00,,800 MAIN STREET SUITE 2A,NIAGARA FALLS,NY,143011143,7162821228,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942668934,Unknown,2016-02-04 00:00:00,,1949 4TH ST NE,WASHINGTON,DC,200021211,2024627500,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942670237,MAGNOLIA WOMEN'S RECOVERY PROGRAM INC.,2015-09-30 00:00:00,,3408 ANDOVER ST,OAKLAND,CA,946092817,5105471531,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942676523,WOMEN AND CHILDRENS PROGRAM,2017-02-23 00:00:00,,141 E MAIN ST,WATERBURY,CT,067022310,2035749000,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942679006,ST. JOHN OF GOD HEALTH CARE SERVICES,2015-09-18 00:00:00,,13333 PALMDALE RD,VICTORVILLE,CA,923929364,7602414917,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942685144,FLORIDA HOUSE PHYSICIANS GROUP,2015-07-29 00:00:00,,505 S FEDERAL HWY,DEERFIELD BEACH,FL,334414109,9548802730,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942690870,Unknown,2015-01-30 00:00:00,,1701 SW MEDFORD AVE,TOPEKA,KS,666043147,7852330666,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942714100,"BEACHSIDE RECOVERY CENTER, LLC",2023-07-06 00:00:00,,10231 BRIER LN,SANTA ANA,CA,927051518,6267562301,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942725361,"AFFINITY GROUP, LLC.",2017-08-07 00:00:00,,PO BOX 748112,LOS ANGELES,CA,900748112,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942735667,EVERGREEN AT NORTHPOINT LLC,2024-06-25 00:00:00,,3515 E OVERLAND RD,MERIDIAN,ID,836426757,2086057070,320800000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942737630,Unknown,2017-05-12 00:00:00,,850 LE BEAU ST,ARABI,LA,70032,5045700414,1041C0700X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942741533,Unknown,2017-03-15 00:00:00,,15719 EUCALYPTUS AVE,BELLFLOWER,CA,907063852,5625653054,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942742184,DEPAUL TREATMENT CENTERS,2016-11-04 00:00:00,,1312 SW WASHINGTON ST,PORTLAND,OR,972052327,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942742994,AMBROSIA TREATMENT CENTER,2022-07-21 00:00:00,,5220 HOOD RD STE 101,PALM BEACH GARDENS,FL,334188910,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942744438,Unknown,2016-12-19 00:00:00,,721 K ST,LINCOLN,NE,685082949,4024773951,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942745088,"GENESIS DETOX OF BROOKLYN, LLC",2023-08-22 00:00:00,,449 39TH ST # 6,BROOKLYN,NY,112322909,7186334673,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942752126,BAM HOUSE INC,2016-11-05 00:00:00,,1828 N MANSARD BLVD APT 2G,GRIFFITH,IN,463191350,3123072454,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942754049,Unknown,2016-08-08 00:00:00,,9202 CAYCEE DR,DAVIDSON,NC,280368590,7047939548,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942758909,TRUTH RECOVERY FOUNDATION,2016-09-19 00:00:00,,810 PALM ST,SAN JOSE,CA,951103030,4085006229,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942766944,"WINDSTONE ADDICTION CENTERS, INC",2019-02-14 00:00:00,,151 KALMUS DR STE K1,COSTA MESA,CA,926265975,7143843203,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942771654,AMERICAN PSYCHIATRIC GROUP PA,2018-12-07 00:00:00,,9638 MAYMONT DR,VIENNA,VA,221823010,4104465461,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942772165,Unknown,2018-12-28 00:00:00,,4930 ENTERPRISE DR NW,WARREN,OH,444818706,3307870955,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942772496,"EXECUTIVE HEALTH CARE MANAGEMENT, INC.",2018-12-21 00:00:00,,2618 SAN MIGUEL DR STE 345,NEWPORT BEACH,CA,926605437,9493706018,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942774203,"S V RECOVERY, INC.",2019-01-18 00:00:00,,10420 PENROSE ST,SUN VALLEY,CA,913522121,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942784285,OUR HOME OF UNITY LLC,2024-06-05 00:00:00,,7141 W CARTER RD,LAVEEN,AZ,853397059,5038910610,101Y00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942790241,"MONROE OPERATIONS, LLC",2022-10-17 00:00:00,,L-3969,COLUMBUS,OH,432603969,7142025166,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942807060,"NEW PERCEPTIONS NORTH, LLC",2025-01-31 00:00:00,,240 N 12TH AVE,HANFORD,CA,93230,5596703076,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942808050,"POWELL RECOVERY CENTER, INC.",2020-10-12 00:00:00,,14 S BROADWAY,BALTIMORE,MD,212311712,4102761773,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942810551,"AVENUES RECOVERY CENTER OF FORT WAYNE, LLC",2023-01-05 00:00:00,,"211 BOULEVARD OF THE AMERICAS, SUITE 503",LAKEWOOD,NJ,08701,7329672635,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942821723,"ELEVATE BEHAVIORAL HEALTH RESIDENTIAL FACILITIES, LLC",2020-05-02 00:00:00,,2029 N 106TH AVE,AVONDALE,AZ,853924766,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942823471,THE RIGHT TIME RECOVERY CENTER,2020-06-04 00:00:00,,1316 S HALINOR AVE,WEST COVINA,CA,917902415,9096584181,251S00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942829296,LA GLOBAL CARE,2020-04-15 00:00:00,,3651 S LA BREA AVE,LOS ANGELES,CA,900165311,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942829460,TRUE NORTH RECOVERY INC.,2023-05-11 00:00:00,,357 E PARKS HWY STE 100,WASILLA,AK,996547005,9073131333,101YA0400X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942846555,"TOMORROW, LLC",2019-11-19 00:00:00,,PO BOX 128,PILLAGER,MN,564730128,5077207775,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942852074,FULL CIRCLE RECOVERY,2019-07-09 00:00:00,,1860 LAMPTON LN,NORCO,CA,928603614,9517376199,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942853437,CLEAN START RECOVERY LLC,2019-07-23 00:00:00,,745 5TH AVE,NEW YORK,NY,101510099,2124864444,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942853494,ROYAL MINDS INC.,2020-02-05 00:00:00,,3719 E BALTIMORE ST,BALTIMORE,MD,212241509,4109432424,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942854104,"POWELL RECOVERY CENTER, INC.",2019-07-26 00:00:00,,14 S BROADWAY,BALTIMORE,MD,212311712,4102761773,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942890934,Unknown,2021-01-26 00:00:00,,2116 S CENTRAL AVE,LOS ANGELES,CA,900111237,2134934664,101YA0400X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942896642,"PREFERRED FAMILY HEALTHCARE, INC.",2022-08-01 00:00:00,,1601 OLD SOUTH RIVER RD,SAINT CHARLES,MO,633034120,6362241210,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942901707,Unknown,2023-03-16 00:00:00,,4410 LOCHRIDGE PKWY,LOUISVILLE,KY,402991128,5023224229,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942914288,HELPING HANDS OF OHIO,2024-07-31 00:00:00,,5650 W CENTRAL AVE STE D4,TOLEDO,OH,436151526,4195171200,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942915269,"OAKLAND COUNTY DETOX CENTER , LIMITED LIABILITY COMPANY",2023-01-20 00:00:00,,4108 KINFOLK CT,PINCKNEY,MI,481698203,2484442772,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942915509,CHANGING PATHS NC II,2023-05-02 00:00:00,,205 MARTHA LANE,CLINTON,NC,283289639,1757897568,261QM2800X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942916127,"THE TEEN PROJECT, INC.",2024-10-02 00:00:00,,14520 SYLVAN ST FL 3,VAN NUYS,CA,914112324,8185828832,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942916903,"FOUNDATION STONE, LLC. DBA AMEND",2024-07-11 00:00:00,,701 N HIGHWAY 95,ELGIN,TX,786211021,Unknown,261QM0850X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942920459,PROVIDENCE LIVING LLC,2022-09-02 00:00:00,,896 BEACON ST STE A,BOSTON,MA,022153033,6173147544,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
